date,PWV
2005-05-13 12:00:00+00:00,1.5962704417889713
2005-05-13 18:00:00+00:00,1.598957431741945
2005-05-14 00:00:00+00:00,1.6016444216949188
2005-05-14 06:00:00+00:00,1.6043314116478926
2005-05-14 12:00:00+00:00,1.6070184016008664
2005-05-14 18:00:00+00:00,1.6097053915538402
2005-05-15 00:00:00+00:00,1.612392381506814
2005-05-15 06:00:00+00:00,1.6150793714597877
2005-05-15 12:00:00+00:00,1.6177663614127615
2005-05-15 18:00:00+00:00,1.6204533513657355
2005-05-16 00:00:00+00:00,1.6231403413187093
2005-05-16 06:00:00+00:00,1.625827331271683
2005-05-16 12:00:00+00:00,1.628514321224657
2005-05-16 18:00:00+00:00,1.6312013111776307
2005-05-17 00:00:00+00:00,1.6338883011306045
2005-05-17 06:00:00+00:00,1.6365752910835782
2005-05-17 12:00:00+00:00,1.639262281036552
2005-05-17 18:00:00+00:00,1.6419492709895258
2005-05-18 00:00:00+00:00,1.6446362609424996
2005-05-18 06:00:00+00:00,1.6473232508954734
2005-05-18 12:00:00+00:00,1.6500102408484474
2005-05-18 18:00:00+00:00,1.652697230801421
2005-05-19 00:00:00+00:00,1.655384220754395
2005-05-19 06:00:00+00:00,1.6580712107073687
2005-05-19 12:00:00+00:00,1.6607582006603425
2005-05-19 18:00:00+00:00,1.6634451906133163
2005-05-20 00:00:00+00:00,1.66613218056629
2005-05-20 06:00:00+00:00,1.6688191705192639
2005-05-20 12:00:00+00:00,1.6715061604722377
2005-05-20 18:00:00+00:00,1.6741931504252114
2005-05-21 00:00:00+00:00,1.6768801403781852
2005-05-21 06:00:00+00:00,1.6795671303311592
2005-05-21 12:00:00+00:00,1.6822541202841328
2005-05-21 18:00:00+00:00,1.6849411102371068
2005-05-22 00:00:00+00:00,1.6876281001900806
2005-05-22 06:00:00+00:00,1.6903150901430544
2005-05-22 12:00:00+00:00,1.6930020800960282
2005-05-22 18:00:00+00:00,1.695689070049002
2005-05-23 00:00:00+00:00,1.6983760600019757
2005-05-23 06:00:00+00:00,1.7010630499549495
2005-05-23 12:00:00+00:00,1.7037500399079233
2005-05-23 18:00:00+00:00,1.706437029860897
2005-05-24 00:00:00+00:00,1.709124019813871
2005-05-24 06:00:00+00:00,1.7118110097668446
2005-05-24 12:00:00+00:00,1.7144979997198186
2005-05-24 18:00:00+00:00,1.7171849896727924
2005-05-25 00:00:00+00:00,1.7198719796257662
2005-05-25 06:00:00+00:00,1.72255896957874
2005-05-25 12:00:00+00:00,1.7252459595317138
2005-05-25 18:00:00+00:00,1.7279329494846876
2005-05-26 00:00:00+00:00,1.7306199394376613
2005-05-26 06:00:00+00:00,1.7333069293906351
2005-05-26 12:00:00+00:00,1.735993919343609
2005-05-26 18:00:00+00:00,1.738680909296583
2005-05-27 00:00:00+00:00,1.7413678992495565
2005-05-27 06:00:00+00:00,1.7440548892025305
2005-05-27 12:00:00+00:00,1.7467418791555043
2005-05-27 18:00:00+00:00,1.749428869108478
2005-05-28 00:00:00+00:00,1.7521158590614518
2005-05-28 06:00:00+00:00,1.7548028490144256
2005-05-28 12:00:00+00:00,1.7574898389673994
2005-05-28 18:00:00+00:00,1.7601768289203732
2005-05-29 00:00:00+00:00,1.762863818873347
2005-05-29 06:00:00+00:00,1.7655508088263208
2005-05-29 12:00:00+00:00,1.7682377987792948
2005-05-29 18:00:00+00:00,1.7709247887322683
2005-05-30 00:00:00+00:00,1.7736117786852423
2005-05-30 06:00:00+00:00,1.7762987686382161
2005-05-30 12:00:00+00:00,1.77898575859119
2005-05-30 18:00:00+00:00,1.7816727485441637
2005-05-31 00:00:00+00:00,1.7843597384971375
2005-05-31 06:00:00+00:00,1.7870467284501113
2005-05-31 12:00:00+00:00,1.789733718403085
2005-05-31 18:00:00+00:00,1.7924207083560588
2005-06-01 00:00:00+00:00,1.7951076983090326
2005-06-01 06:00:00+00:00,1.7977946882620066
2005-06-01 12:00:00+00:00,1.8004816782149802
2005-06-01 18:00:00+00:00,1.8031686681679542
2005-06-02 00:00:00+00:00,1.805855658120928
2005-06-02 06:00:00+00:00,1.8085426480739017
2005-06-02 12:00:00+00:00,1.8112296380268755
2005-06-02 18:00:00+00:00,1.8139166279798493
2005-06-03 00:00:00+00:00,1.816603617932823
2005-06-03 06:00:00+00:00,1.8192906078857969
2005-06-03 12:00:00+00:00,1.8219775978387707
2005-06-03 18:00:00+00:00,1.8246645877917445
2005-06-04 00:00:00+00:00,1.8273515777447185
2005-06-04 06:00:00+00:00,1.830038567697692
2005-06-04 12:00:00+00:00,1.832725557650666
2005-06-04 18:00:00+00:00,1.8354125476036398
2005-06-05 00:00:00+00:00,1.8380995375566136
2005-06-05 06:00:00+00:00,1.8407865275095874
2005-06-05 12:00:00+00:00,1.8434735174625612
2005-06-05 18:00:00+00:00,1.846160507415535
2005-06-06 00:00:00+00:00,1.8488474973685087
2005-06-06 06:00:00+00:00,1.8515344873214825
2005-06-06 12:00:00+00:00,1.8542214772744563
2005-06-06 18:00:00+00:00,1.8569084672274303
2005-06-07 00:00:00+00:00,1.8595954571804039
2005-06-07 06:00:00+00:00,1.8622824471333779
2005-06-07 12:00:00+00:00,1.8649694370863517
2005-06-07 18:00:00+00:00,1.8676564270393254
2005-06-08 00:00:00+00:00,1.8703434169922992
2005-06-08 06:00:00+00:00,1.873030406945273
2005-06-08 12:00:00+00:00,1.8757173968982468
2005-06-08 18:00:00+00:00,1.8784043868512206
2005-06-09 00:00:00+00:00,1.8810913768041944
2005-06-09 06:00:00+00:00,1.8837783667571681
2005-06-09 12:00:00+00:00,1.8864653567101421
2005-06-09 18:00:00+00:00,1.8891523466631157
2005-06-10 00:00:00+00:00,1.8918393366160897
2005-06-10 06:00:00+00:00,1.8945263265690635
2005-06-10 12:00:00+00:00,1.8972133165220373
2005-06-10 18:00:00+00:00,1.899900306475011
2005-06-11 00:00:00+00:00,1.9025872964279849
2005-06-11 06:00:00+00:00,1.9052742863809586
2005-06-11 12:00:00+00:00,1.9079612763339324
2005-06-11 18:00:00+00:00,1.9106482662869062
2005-06-12 00:00:00+00:00,1.91333525623988
2005-06-12 06:00:00+00:00,1.9160222461928538
2005-06-12 12:00:00+00:00,1.9187092361458276
2005-06-12 18:00:00+00:00,1.9213962260988016
2005-06-13 00:00:00+00:00,1.9240832160517753
2005-06-13 06:00:00+00:00,1.9267702060047491
2005-06-13 12:00:00+00:00,1.929457195957723
2005-06-13 18:00:00+00:00,1.9321441859106967
2005-06-14 00:00:00+00:00,1.9348311758636705
2005-06-14 06:00:00+00:00,1.9375181658166443
2005-06-14 12:00:00+00:00,1.940205155769618
2005-06-14 18:00:00+00:00,1.9428921457225918
2005-06-15 00:00:00+00:00,1.9455791356755656
2005-06-15 06:00:00+00:00,1.9482661256285394
2005-06-15 12:00:00+00:00,1.9509531155815134
2005-06-15 18:00:00+00:00,1.953640105534487
2005-06-16 00:00:00+00:00,1.956327095487461
2005-06-16 06:00:00+00:00,1.9590140854404348
2005-06-16 12:00:00+00:00,1.9617010753934085
2005-06-16 18:00:00+00:00,1.9643880653463823
2005-06-17 00:00:00+00:00,1.9670750552993561
2005-06-17 06:00:00+00:00,1.96976204525233
2005-06-17 12:00:00+00:00,1.9724490352053037
2005-06-17 18:00:00+00:00,1.9751360251582777
2005-06-18 00:00:00+00:00,1.9778230151112512
2005-06-18 06:00:00+00:00,1.9805100050642253
2005-06-18 12:00:00+00:00,1.9831969950171988
2005-06-18 18:00:00+00:00,1.9858839849701728
2005-06-19 00:00:00+00:00,1.9885709749231466
2005-06-19 06:00:00+00:00,1.9912579648761204
2005-06-19 12:00:00+00:00,1.9939449548290942
2005-06-19 18:00:00+00:00,1.996631944782068
2005-06-20 00:00:00+00:00,1.9993189347350417
2005-06-20 06:00:00+00:00,1.6201924123278517
2005-06-20 12:00:00+00:00,1.3796431308708332
2005-06-20 18:00:00+00:00,2.52632379563315
2005-06-21 00:00:00+00:00,1.8973837590969629
2005-06-21 06:00:00+00:00,1.671472663806423
2005-06-21 12:00:00+00:00,1.7329991219160998
2005-06-21 18:00:00+00:00,1.9121120585039544
2005-06-22 00:00:00+00:00,1.374147062211
2005-06-22 06:00:00+00:00,0.9700758793764285
2005-06-22 12:00:00+00:00,0.8433302405576315
2005-06-22 18:00:00+00:00,0.8635879732832272
2005-06-23 00:00:00+00:00,0.5875122488107242
2005-06-23 06:00:00+00:00,0.5675765243664642
2005-06-23 12:00:00+00:00,0.6818094722824545
2005-06-23 18:00:00+00:00,0.7351376424739412
2005-06-24 00:00:00+00:00,0.6140874570752857
2005-06-24 06:00:00+00:00,0.6072663079701724
2005-06-24 12:00:00+00:00,0.5904735873321251
2005-06-24 18:00:00+00:00,0.7029887756035
2005-06-25 00:00:00+00:00,0.7689921798629287
2005-06-25 06:00:00+00:00,0.8614495305320714
2005-06-25 12:00:00+00:00,1.259225202139
2005-06-25 18:00:00+00:00,1.4581230612189544
2005-06-26 00:00:00+00:00,1.2703398428662855
2005-06-26 06:00:00+00:00,0.9914432935999286
2005-06-26 12:00:00+00:00,0.8831349513289656
2005-06-26 18:00:00+00:00,0.7553516091115882
2005-06-27 00:00:00+00:00,0.8618557311660356
2005-06-27 06:00:00+00:00,1.93598779861625
2005-06-27 12:00:00+00:00,1.9425897693935
2005-06-27 18:00:00+00:00,1.8914233009010588
2005-06-28 00:00:00+00:00,2.0892666914155713
2005-06-28 06:00:00+00:00,1.5651798225454645
2005-06-28 12:00:00+00:00,0.8800386328561111
2005-06-28 18:00:00+00:00,0.8710451975447647
2005-06-29 00:00:00+00:00,0.5885451664493103
2005-06-29 06:00:00+00:00,0.48903544658110715
2005-06-29 12:00:00+00:00,0.5225086229286799
2005-06-29 18:00:00+00:00,0.6124096254266667
2005-06-30 00:00:00+00:00,0.5316693771229642
2005-06-30 06:00:00+00:00,0.5076171912951379
2005-06-30 12:00:00+00:00,0.6524755452118799
2005-06-30 18:00:00+00:00,0.8911880246438822
2005-07-01 00:00:00+00:00,0.6727537059790715
2005-07-01 06:00:00+00:00,0.83085808848125
2005-07-01 12:00:00+00:00,1.219259486769381
2005-07-01 18:00:00+00:00,1.4055929322689376
2005-07-02 00:00:00+00:00,1.3997002591803214
2005-07-02 06:00:00+00:00,1.7353139498842498
2005-07-02 12:00:00+00:00,1.5881966417044762
2005-07-02 18:00:00+00:00,1.5585494808423332
2005-07-03 00:00:00+00:00,1.5370703364960001
2005-07-03 06:00:00+00:00,1.8080350236018075
2005-07-03 12:00:00+00:00,1.7199929460743124
2005-07-03 18:00:00+00:00,1.4406848842082223
2005-07-04 00:00:00+00:00,1.3215945318116296
2005-07-04 06:00:00+00:00,1.1260392348595927
2005-07-04 12:00:00+00:00,0.69179275161744
2005-07-04 18:00:00+00:00,0.6356372316823333
2005-07-05 00:00:00+00:00,0.4745984407867586
2005-07-05 06:00:00+00:00,0.5273793088061429
2005-07-05 12:00:00+00:00,0.6715076548105714
2005-07-05 18:00:00+00:00,0.8481296721136875
2005-07-06 00:00:00+00:00,0.9515613658536071
2005-07-06 06:00:00+00:00,1.0152833791235862
2005-07-06 12:00:00+00:00,0.9898450540059583
2005-07-06 18:00:00+00:00,0.8555813644546
2005-07-07 00:00:00+00:00,0.6336146319238928
2005-07-07 06:00:00+00:00,0.5303166528496785
2005-07-07 12:00:00+00:00,0.5437356276043913
2005-07-07 18:00:00+00:00,0.6382465015762632
2005-07-08 00:00:00+00:00,0.5113975933768928
2005-07-08 06:00:00+00:00,0.4962994808231786
2005-07-08 12:00:00+00:00,0.4903763774984
2005-07-08 18:00:00+00:00,0.6420945646700555
2005-07-09 00:00:00+00:00,0.6228952949041785
2005-07-09 06:00:00+00:00,0.4372656971494643
2005-07-09 12:00:00+00:00,0.3838837222655
2005-07-09 18:00:00+00:00,0.696708847969
2005-07-10 00:00:00+00:00,0.6950193260176786
2005-07-10 06:00:00+00:00,0.6714096457602857
2005-07-10 12:00:00+00:00,0.6976753614972964
2005-07-10 18:00:00+00:00,0.7338249158614347
2005-07-11 00:00:00+00:00,0.6280519206145714
2005-07-11 06:00:00+00:00,0.5847469717649643
2005-07-11 12:00:00+00:00,0.6859153338795926
2005-07-11 18:00:00+00:00,0.7168754895078124
2005-07-12 00:00:00+00:00,0.6337906471179311
2005-07-12 06:00:00+00:00,0.5706401150260357
2005-07-12 12:00:00+00:00,0.7687705668537144
2005-07-12 18:00:00+00:00,0.8691513567878
2005-07-13 00:00:00+00:00,0.6678991899278214
2005-07-13 06:00:00+00:00,0.6435539939110371
2005-07-13 12:00:00+00:00,0.8081161654532499
2005-07-13 18:00:00+00:00,0.9780802022729443
2005-07-14 00:00:00+00:00,0.9566479677769644
2005-07-14 06:00:00+00:00,1.0202273648634286
2005-07-14 12:00:00+00:00,1.0167860862187335
2005-07-14 18:00:00+00:00,1.5437083902518665
2005-07-15 00:00:00+00:00,1.138371122370375
2005-07-15 06:00:00+00:00,0.6389405049640999
2005-07-15 12:00:00+00:00,0.8839162365737777
2005-07-15 18:00:00+00:00,0.5895693098657999
2005-07-16 00:00:00+00:00,0.37917263123983336
2005-07-16 06:00:00+00:00,0.4758207325159091
2005-07-16 12:00:00+00:00,0.4624351470491853
2005-07-16 18:00:00+00:00,0.44904956158246156
2005-07-17 00:00:00+00:00,0.33395781991775
2005-07-17 06:00:00+00:00,0.3478196278906071
2005-07-17 12:00:00+00:00,0.379829165787077
2005-07-17 18:00:00+00:00,0.47994971417288895
2005-07-18 00:00:00+00:00,0.46777795133908
2005-07-18 06:00:00+00:00,0.5105560555513077
2005-07-18 12:00:00+00:00,0.4803462590565263
2005-07-18 18:00:00+00:00,0.4905988156787895
2005-07-19 00:00:00+00:00,0.38748940535273074
2005-07-19 06:00:00+00:00,0.55226362777392
2005-07-19 12:00:00+00:00,0.4955898932232308
2005-07-19 18:00:00+00:00,0.7415460414085
2005-07-20 00:00:00+00:00,0.82892208713812
2005-07-20 06:00:00+00:00,1.0655353072704445
2005-07-20 12:00:00+00:00,0.992153680816909
2005-07-20 18:00:00+00:00,0.6600375875718333
2005-07-21 00:00:00+00:00,0.6172247950968235
2005-07-21 06:00:00+00:00,0.5884974960872105
2005-07-21 12:00:00+00:00,0.6814786406502142
2005-07-21 18:00:00+00:00,0.9367762703183334
2005-07-22 00:00:00+00:00,1.2656125511546
2005-07-22 06:00:00+00:00,1.3846828535647895
2005-07-22 12:00:00+00:00,0.982118445344625
2005-07-22 18:00:00+00:00,0.6003859886012222
2005-07-23 00:00:00+00:00,0.6171165435926363
2005-07-23 06:00:00+00:00,0.365392045947
2005-07-23 12:00:00+00:00,0.26197120431764703
2005-07-23 18:00:00+00:00,0.4302250225642308
2005-07-24 00:00:00+00:00,0.33071407193608005
2005-07-24 06:00:00+00:00,0.25321097369232143
2005-07-24 12:00:00+00:00,0.40786125724746153
2005-07-24 18:00:00+00:00,1.0272619632889286
2005-07-25 00:00:00+00:00,0.6245695125896207
2005-07-25 06:00:00+00:00,0.4270092194750741
2005-07-25 12:00:00+00:00,0.5230874814070667
2005-07-25 18:00:00+00:00,1.467254709945375
2005-07-26 00:00:00+00:00,1.2112855052707776
2005-07-26 06:00:00+00:00,1.2546099609576522
2005-07-26 12:00:00+00:00,1.099454765564091
2005-07-26 18:00:00+00:00,0.9417314361647895
2005-07-27 00:00:00+00:00,0.6114310328276071
2005-07-27 06:00:00+00:00,0.820818687442643
2005-07-27 12:00:00+00:00,1.1678285024747825
2005-07-27 18:00:00+00:00,1.225501871357294
2005-07-28 00:00:00+00:00,0.8990344150621071
2005-07-28 06:00:00+00:00,0.6308718922914643
2005-07-28 12:00:00+00:00,0.8489735198445909
2005-07-28 18:00:00+00:00,0.8698020439475501
2005-07-29 00:00:00+00:00,0.8212766758298181
2005-07-29 06:00:00+00:00,0.82902642535076
2005-07-29 12:00:00+00:00,1.0425156601321905
2005-07-29 18:00:00+00:00,1.5331082690617142
2005-07-30 00:00:00+00:00,1.0916899074572415
2005-07-30 06:00:00+00:00,0.8599984499384999
2005-07-30 12:00:00+00:00,0.73980928239385
2005-07-30 18:00:00+00:00,0.8477800802256
2005-07-31 00:00:00+00:00,0.5256504579335715
2005-07-31 06:00:00+00:00,0.44148858636817245
2005-07-31 12:00:00+00:00,0.47452615277920007
2005-07-31 18:00:00+00:00,0.6949607988314667
2005-08-01 00:00:00+00:00,0.5209912761479643
2005-08-01 06:00:00+00:00,0.43489835806265514
2005-08-01 12:00:00+00:00,0.46051768051183334
2005-08-01 18:00:00+00:00,0.430199564855625
2005-08-02 00:00:00+00:00,0.4403657874008572
2005-08-02 06:00:00+00:00,0.41996846415239286
2005-08-02 12:00:00+00:00,0.41298956104009527
2005-08-02 18:00:00+00:00,0.5509715877918
2005-08-03 00:00:00+00:00,0.6026099344142857
2005-08-03 06:00:00+00:00,0.7231572338039642
2005-08-03 12:00:00+00:00,0.9870780938772632
2005-08-03 18:00:00+00:00,1.0571306141715626
2005-08-04 00:00:00+00:00,0.8727709544575
2005-08-04 06:00:00+00:00,0.8088989546548572
2005-08-04 12:00:00+00:00,0.987674021297
2005-08-04 18:00:00+00:00,1.3109884930465334
2005-08-05 00:00:00+00:00,1.169677129956276
2005-08-05 06:00:00+00:00,0.7812687029896429
2005-08-05 12:00:00+00:00,0.5101776015588
2005-08-05 18:00:00+00:00,0.5547292147919445
2005-08-06 00:00:00+00:00,0.7793148489905001
2005-08-06 06:00:00+00:00,0.7047881866020689
2005-08-06 12:00:00+00:00,0.7508747474783913
2005-08-06 18:00:00+00:00,0.8729836011271875
2005-08-07 00:00:00+00:00,0.9949272068376072
2005-08-07 06:00:00+00:00,0.7745295471088621
2005-08-07 12:00:00+00:00,0.8106665589252917
2005-08-07 18:00:00+00:00,1.052053862096889
2005-08-08 00:00:00+00:00,0.9818946175773929
2005-08-08 06:00:00+00:00,0.8647205663754642
2005-08-08 12:00:00+00:00,1.1834579941312142
2005-08-08 18:00:00+00:00,1.07966089613285
2005-08-09 00:00:00+00:00,0.9202803764250358
2005-08-09 06:00:00+00:00,0.75613964317025
2005-08-09 12:00:00+00:00,1.0998848909631154
2005-08-09 18:00:00+00:00,1.2126009897293335
2005-08-10 00:00:00+00:00,1.0253585452305713
2005-08-10 06:00:00+00:00,0.8192136581879642
2005-08-10 12:00:00+00:00,0.7628254670766667
2005-08-10 18:00:00+00:00,0.7433019644124211
2005-08-11 00:00:00+00:00,0.9391143247058965
2005-08-11 06:00:00+00:00,0.7112574076679286
2005-08-11 12:00:00+00:00,0.5501678423736521
2005-08-11 18:00:00+00:00,0.8664403844973685
2005-08-12 00:00:00+00:00,0.7026271921411071
2005-08-12 06:00:00+00:00,0.6071937667992758
2005-08-12 12:00:00+00:00,0.6132702220764814
2005-08-12 18:00:00+00:00,0.6832192000033529
2005-08-13 00:00:00+00:00,0.6366264558581072
2005-08-13 06:00:00+00:00,0.6211968632386071
2005-08-13 12:00:00+00:00,0.6944103040380455
2005-08-13 18:00:00+00:00,0.8183835444964286
2005-08-14 00:00:00+00:00,0.4986411974995
2005-08-14 06:00:00+00:00,0.8947898973555001
2005-08-14 12:00:00+00:00,0.8574286988251363
2005-08-14 18:00:00+00:00,0.9620097787252777
2005-08-15 00:00:00+00:00,0.7268640616838214
2005-08-15 06:00:00+00:00,1.167572720489
2005-08-15 12:00:00+00:00,1.268415138771826
2005-08-15 18:00:00+00:00,1.3485209554476922
2005-08-16 00:00:00+00:00,1.5372997597220714
2005-08-16 06:00:00+00:00,1.4764813021912802
2005-08-16 12:00:00+00:00,1.7150198776180001
2005-08-16 18:00:00+00:00,2.1293880294374
2005-08-17 00:00:00+00:00,2.0531447561204828
2005-08-17 06:00:00+00:00,1.2911132630056072
2005-08-17 12:00:00+00:00,0.7688395935903333
2005-08-17 18:00:00+00:00,0.7681572383739709
2005-08-18 00:00:00+00:00,0.7674748831576085
2005-08-18 06:00:00+00:00,0.7667925279412461
2005-08-18 12:00:00+00:00,0.7661101727248837
2005-08-18 18:00:00+00:00,0.7654278175085213
2005-08-19 00:00:00+00:00,0.7647454622921589
2005-08-19 06:00:00+00:00,0.7640631070757965
2005-08-19 12:00:00+00:00,0.763380751859434
2005-08-19 18:00:00+00:00,0.7626983966430716
2005-08-20 00:00:00+00:00,0.7620160414267092
2005-08-20 06:00:00+00:00,0.7613336862103468
2005-08-20 12:00:00+00:00,0.7606513309939844
2005-08-20 18:00:00+00:00,0.759968975777622
2005-08-21 00:00:00+00:00,0.7592866205612596
2005-08-21 06:00:00+00:00,0.7586042653448972
2005-08-21 12:00:00+00:00,0.7579219101285348
2005-08-21 18:00:00+00:00,0.7572395549121724
2005-08-22 00:00:00+00:00,0.75655719969581
2005-08-22 06:00:00+00:00,0.7558748444794476
2005-08-22 12:00:00+00:00,0.7551924892630852
2005-08-22 18:00:00+00:00,0.7545101340467228
2005-08-23 00:00:00+00:00,0.7538277788303605
2005-08-23 06:00:00+00:00,0.753145423613998
2005-08-23 12:00:00+00:00,0.7524630683976355
2005-08-23 18:00:00+00:00,0.7517807131812732
2005-08-24 00:00:00+00:00,0.7510983579649108
2005-08-24 06:00:00+00:00,0.7504160027485484
2005-08-24 12:00:00+00:00,0.749733647532186
2005-08-24 18:00:00+00:00,0.7490512923158236
2005-08-25 00:00:00+00:00,0.7483689370994612
2005-08-25 06:00:00+00:00,0.7476865818830988
2005-08-25 12:00:00+00:00,0.7470042266667364
2005-08-25 18:00:00+00:00,0.746321871450374
2005-08-26 00:00:00+00:00,0.7456395162340116
2005-08-26 06:00:00+00:00,0.7449571610176492
2005-08-26 12:00:00+00:00,0.7442748058012868
2005-08-26 18:00:00+00:00,0.7435924505849244
2005-08-27 00:00:00+00:00,0.742910095368562
2005-08-27 06:00:00+00:00,0.7422277401521996
2005-08-27 12:00:00+00:00,0.7415453849358371
2005-08-27 18:00:00+00:00,0.7408630297194747
2005-08-28 00:00:00+00:00,0.7401806745031123
2005-08-28 06:00:00+00:00,0.7394983192867499
2005-08-28 12:00:00+00:00,0.7388159640703875
2005-08-28 18:00:00+00:00,0.7381336088540251
2005-08-29 00:00:00+00:00,0.7374512536376627
2005-08-29 06:00:00+00:00,0.7367688984213003
2005-08-29 12:00:00+00:00,0.7360865432049379
2005-08-29 18:00:00+00:00,0.7354041879885755
2005-08-30 00:00:00+00:00,0.7347218327722131
2005-08-30 06:00:00+00:00,0.7340394775558508
2005-08-30 12:00:00+00:00,0.7333571223394884
2005-08-30 18:00:00+00:00,0.732674767123126
2005-08-31 00:00:00+00:00,0.7319924119067636
2005-08-31 06:00:00+00:00,0.7313100566904012
2005-08-31 12:00:00+00:00,0.7306277014740387
2005-08-31 18:00:00+00:00,0.7299453462576763
2005-09-01 00:00:00+00:00,0.7292629910413139
2005-09-01 06:00:00+00:00,0.7285806358249515
2005-09-01 12:00:00+00:00,0.7278982806085891
2005-09-01 18:00:00+00:00,0.7272159253922267
2005-09-02 00:00:00+00:00,0.7265335701758643
2005-09-02 06:00:00+00:00,0.7258512149595019
2005-09-02 12:00:00+00:00,0.7251688597431395
2005-09-02 18:00:00+00:00,0.7244865045267771
2005-09-03 00:00:00+00:00,0.7238041493104147
2005-09-03 06:00:00+00:00,0.7231217940940523
2005-09-03 12:00:00+00:00,0.7224394388776899
2005-09-03 18:00:00+00:00,0.7217570836613275
